id,record_type,view_id,row_id,column_id,capability_refs,need,operation,outcome,implementation_status,standing,source_refs,code_refs,test_refs,account_ref,relation,coverage,extensions,question
cap.factory.request-evidence,capability,,,,[],A reviewer needs additional support for a developmental decision.,The canonical request-evidence Action checks capability and authority then creates a HumanRequest.,The result advances persistent native state; failed authority does not mutate it.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/143.json;../github-recovery-mirror/mirror/agent-system-design/issues/143.comments.json,factory/src/build.rs,factory/tests/build_live.rs;factory/tests/build_file_provider.rs,factory.html#q2/encounter,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""composed"", ""reason"": ""The currently projected request-evidence Action can be invoked through action.invoke only when native state exposes and authorises it; it is not a declared command ID.""}, ""maintenance"": {""updated_at"": ""2026-09-09"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/143.json"", ""reconcile:factory-pr-194"", ""https://github.com/EpiLogos/agent-system-design/issues/200""], ""code_basis"": {""factory/src/build.rs"": ""5aa0b1b3564283d9dee2bc5a61b161a596bbfc55af551293eb0292ed9cf5f119""}}, ""last_reconciled_at"": ""2026-09-09T11:53:49.067727+00:00""}",
cap.factory.cognitive-reading,capability,,,,[],A collaborator needs relevant retained thought without reading every session.,"FactoryBuildCognitiveFocus filters by subject, producer, anchor, related reference and lifecycle.",A source-backed cognitive reading remains related to the Run and native thought identities.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/163.json;../github-recovery-mirror/mirror/agent-system-design/issues/163.comments.json,factory/src/build_cognitive.rs,factory/tests/build_cognitive.rs,factory.html#q3/thought,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Cognitive reading has native code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-08"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/163.json"", ""reconcile:factory-pr-194""], ""code_basis"": {""factory/src/build_cognitive.rs"": ""47d1298f7b9710bd5e216c206435d23a9543c5b9e612fd6e18d7a90ca0eb42d2""}}, ""last_reconciled_at"": ""2026-09-08T11:52:07.186089+00:00""}",
cap.factory.owner-return,capability,,,,[],An implementation finding needs to pressure the proper source or praxis owner.,"The development ledger retains observations, reflection anchors and owner-return proposals.",The review can follow code back to source and route a proposed change without silently mutating foreign ground.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/155.json;../github-recovery-mirror/mirror/agent-system-design/issues/155.comments.json,factory/src/project_development.rs,factory/tests/project_development.rs;factory/tests/development_observation_cli.rs,factory.html#q2/return,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [""development.observe"", ""development.observations""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""factory development observe records an observation with its owner-return proposal; factory development observations reads the open ones back.""}, ""maintenance"": {""updated_at"": ""2026-09-09"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/155.json"", ""reconcile:factory-pr-194"", ""https://github.com/EpiLogos/agent-system-design/pull/203"", ""wiki-continuity:CASE-07-08-development-observation-surface""], ""code_basis"": {""factory/src/project_development.rs"": ""05a695ddfc500e01302f463fc4ec42d6f7f87a61f4c37a5c6e9a217ccde7bf57""}}, ""last_reconciled_at"": ""2026-09-09T10:37:39.544599+00:00""}",
cap.factory.development-persistence,capability,,,,[],A later process needs the actual Run context and findings.,FileProjectDevelopmentStore saves and reloads the existing ledger with identity and version validation.,Developmental state survives reopening; a missing record stays absent.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/174.json;../github-recovery-mirror/mirror/agent-system-design/issues/174.comments.json,factory/src/project_development_store.rs,factory/tests/project_development_persistence.rs;factory/tests/development_observation_cli.rs,factory.html#q4/reentry,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [""development.observe"", ""development.observations""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The ledger the observe/observations commands read and write is this store; the same file loads back through FileProjectDevelopmentStore.""}, ""maintenance"": {""updated_at"": ""2026-09-09"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/174.json"", ""reconcile:factory-pr-194"", ""wiki-continuity:CASE-07-08-development-observation-surface""], ""code_basis"": {""factory/src/project_development_store.rs"": ""59ed443133d058af04e9207aa20da8cbd40f38e939a36d8ab649c0aa4d3d34e6""}}, ""last_reconciled_at"": ""2026-09-09T10:37:39.544599+00:00""}",
cap.factory.praxis-condition,capability,,,,[],Development needs an attributable account of how its Agent actually worked.,"The development ledger retains external METHOD-classified Skill, body and context conditions and capability rows.",Evidence can qualify the actual operative condition without making Factory the resolver.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/155.json;../github-recovery-mirror/mirror/agent-system-design/issues/155.comments.json,factory/src/project_development.rs,factory/tests/project_development.rs,factory.html#q3/owners,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Praxis conditions have native ledger code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-08"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/155.json"", ""reconcile:factory-pr-194"", ""https://github.com/EpiLogos/agent-system-design/pull/203""], ""code_basis"": {""factory/src/project_development.rs"": ""05a695ddfc500e01302f463fc4ec42d6f7f87a61f4c37a5c6e9a217ccde7bf57""}}, ""last_reconciled_at"": ""2026-09-08T20:51:59.447156+00:00""}",
cap.factory.action-projection,capability,,,,[],Different clients must operate the same developmental subject under the same authority.,execute_projected_factory_action validates projection lineage and invokes the native handler.,"Headless and native CLI paths retain subject, caller and authority in the returned receipt.","source-inspected; native CLI integration evidence executed 2026-09-06 (cargo test --test cli --test native_cli: 7 passed) covers projected invocation, rejection and persisted receipt parity. Owner-world and desktop acceptance are not established.",agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/181.json;../github-recovery-mirror/mirror/agent-system-design/issues/181.comments.json,factory/src/action_projection.rs,factory/tests/action_projection.rs;factory/tests/native_cli.rs,factory.html#q3/contracts,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [""action.list"", ""action.invoke"", ""development.action""], ""cli_exposure"": {""kind"": ""direct"", ""reason"": ""The native command lists selected Actions and invokes a projected Action through the canonical provider.""}, ""maintenance"": {""updated_at"": ""2026-09-08"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/181.json"", ""reconcile:factory-pr-194"", ""https://github.com/EpiLogos/agent-system-design/pull/202""], ""code_basis"": {""factory/src/action_projection.rs"": ""3a6c9e38128fe4db368dff902377a948dc903b5a7a621ae18137dae9f5cd54e0""}}, ""last_reconciled_at"": ""2026-09-08T20:47:45.011637+00:00""}",
cap.factory.run-thought,capability,,,,[],Developmental reasoning must remain attributable beyond a single session.,"Run retains typed source-backed thought with producer, passage anchors and Run-local identity.",Multiple sessions contribute without cross-Run leakage or duplicate retention.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/163.json;../github-recovery-mirror/mirror/agent-system-design/issues/163.comments.json,factory/src/core/run/thought.rs,factory/tests/run_thought.rs;factory/tests/build_cognitive_write.rs,factory.html#q3/thought,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Run thought has native domain code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-08"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/163.json"", ""reconcile:factory-pr-194""], ""code_basis"": {""factory/src/core/run/thought.rs"": ""d142a69299b63cf0dd9f9699217fd7fc5302a782e192cee7987ac7174225882f""}}, ""last_reconciled_at"": ""2026-09-08T11:52:07.186089+00:00""}",
cap.factory.praxis-fitness,capability,,,,[],A continuing responsibility needs evidence before its METHOD-classified Skill becomes recurring unattended work.,"JourneyPraxisContext relates profile selection, METHOD-classified Skill proof, praxis return and Routine observations.",Changed method/proof relations disclose revalidation pressure while native owners retain scheduling and resolution.,source-inspected; Native source and test definitions inspected 2026-09-06. Tests were not executed in this documentation pass; owner-world and desktop acceptance are not established.,agent-inference,../github-recovery-mirror/mirror/agent-system-design/issues/176.json;../github-recovery-mirror/mirror/agent-system-design/issues/176.comments.json,factory/src/journey_praxis.rs,factory/src/journey_praxis.rs,factory.html#q4/routines,,,"{""basis"": ""Source-recovered capability account; original verification limits retained in Markdown."", ""converted_from_sha256"": ""99e4e8737c1c481bcd25a49a0a02f21cf3c34d78041d709e58fc566a5da0bf20"", ""cli_commands"": [], ""cli_exposure"": {""kind"": ""library"", ""reason"": ""Journey praxis fitness has native code but no declared CLI command.""}, ""maintenance"": {""updated_at"": ""2026-09-08"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5"", ""../github-recovery-mirror/mirror/agent-system-design/issues/176.json"", ""reconcile:factory-pr-194"", ""https://github.com/EpiLogos/agent-system-design/pull/203""], ""code_basis"": {""factory/src/journey_praxis.rs"": ""b1b8a0208a09ac5227979a118e55d437806e9a02f09ac85c85b42c26fc16d7df""}}, ""last_reconciled_at"": ""2026-09-08T20:51:59.447156+00:00""}",
H0->H3,relation,suite-relations,H0,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,03:ground-development,L,"{""src_product"": ""Central"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""03:ground-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H0->A3,relation,suite-relations,H0,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,03:ground-development,L,"{""src_product"": ""Central"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""03:ground-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H1->H3,relation,suite-relations,H1,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Actuation"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H1->A3,relation,suite-relations,H1,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Actuation"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H2->H3,relation,suite-relations,H2,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,23:possibility-development,H,"{""src_product"": ""AIKit"", ""dst_product"": ""Factory"", ""ql"": ""A2|C3"", ""cf_view"": ""CF4"", ""seam"": ""23:possibility-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H2->A3,relation,suite-relations,H2,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,23:possibility-development,H,"{""src_product"": ""AIKit"", ""dst_product"": ""Factory"", ""ql"": ""D2-transform|D2-complete"", ""cf_view"": ""CF4"", ""seam"": ""23:possibility-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->H0,relation,suite-relations,H3,H0,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,03:ground-development,L,"{""src_product"": ""Factory"", ""dst_product"": ""Central"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""03:ground-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->H1,relation,suite-relations,H3,H1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Factory"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->H2,relation,suite-relations,H3,H2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,23:possibility-development,H,"{""src_product"": ""Factory"", ""dst_product"": ""AIKit"", ""ql"": ""A2|C3"", ""cf_view"": ""CF4"", ""seam"": ""23:possibility-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->H3,relation,suite-relations,H3,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,self:Factory,I,"{""src_product"": ""Factory"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""self:Factory"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#131(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->H4,relation,suite-relations,H3,H4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Factory"", ""dst_product"": ""Workcell"", ""ql"": ""B2"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->H5,relation,suite-relations,H3,H5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,35:development-ql,S,"{""src_product"": ""Factory"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""35:development-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#132(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->A0,relation,suite-relations,H3,A0,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,03:ground-development,L,"{""src_product"": ""Factory"", ""dst_product"": ""Central"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""03:ground-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Central#24(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->A1,relation,suite-relations,H3,A1,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,13:agency-development,S,"{""src_product"": ""Factory"", ""dst_product"": ""Actuation"", ""ql"": """", ""cf_view"": ""CF4"", ""seam"": ""13:agency-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/Actuation#1;EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->A2,relation,suite-relations,H3,A2,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,23:possibility-development,H,"{""src_product"": ""Factory"", ""dst_product"": ""AIKit"", ""ql"": ""D2-require|D2-complete"", ""cf_view"": ""CF4"", ""seam"": ""23:possibility-development"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/ai-kit#58(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->A3,relation,suite-relations,H3,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,conjugation:Factory,H,"{""src_product"": ""Factory"", ""dst_product"": ""Factory"", ""ql"": ""D1"", ""cf_view"": ""CF4"", ""seam"": ""conjugation:Factory"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#131(PR);EpiLogos/agent-system-design#142(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->A4,relation,suite-relations,H3,A4,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Factory"", ""dst_product"": ""Workcell"", ""ql"": ""D2-transform"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H3->A5,relation,suite-relations,H3,A5,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,35:development-ql,S,"{""src_product"": ""Factory"", ""dst_product"": ""QL"", ""ql"": """", ""cf_view"": """", ""seam"": ""35:development-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#132(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H4->H3,relation,suite-relations,H4,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Factory"", ""ql"": ""B2"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H4->A3,relation,suite-relations,H4,A3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,34:development-materialisation,H,"{""src_product"": ""Workcell"", ""dst_product"": ""Factory"", ""ql"": ""D2-require"", ""cf_view"": ""CF5-field"", ""seam"": ""34:development-materialisation"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#142(PR);EpiLogos/Workcell#18(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
H5->H3,relation,suite-relations,H5,H3,[],,,,,agent-inference,O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR),,,,35:development-ql,S,"{""src_product"": ""QL"", ""dst_product"": ""Factory"", ""ql"": """", ""cf_view"": """", ""seam"": ""35:development-ql"", ""defined_in"": ""O-I:docs/CANONICAL-PRODUCT-FIELD.md|QL-MEF#19(PR)"", ""tracked_by"": ""EpiLogos/O-I#29;EpiLogos/agent-system-design#132(PR);EpiLogos/QL-MEF#19(PR)"", ""maintenance"": {""updated_at"": ""2026-09-06"", ""change_refs"": [""codex:thread:01a07608-d2ec-7b10-9713-74c445adf8a5""]}, ""last_reconciled_at"": ""2026-09-06T14:30:24.173993+00:00""}",
